NGRIP CH4 DATA:,,,,,,,
Column 1: NGRIP depth (m),,,,,,,
"Column 2: Gas age, ss09sea06bm scale",,,,,,,
"Column 3: Gas age, AICC 2012 scale (Veres et al., 2013, Clim. Past 9)",,,,,,,
Column 4: CH4 concentration (ppb),,,,,,,
Column 5: 1-sigma uncertainty CH4 concentration (ppb),,,,,,,
Column 6: Published in,,,,,,,
,,,,,,,
1,2,3,4,5,6,,
depth,age ss09sea06bm,age AICC 2012,ch4,error,published in,,
(m),(years BP),(years BP),(ppb),(ppb),,,
2920.295,107059.7,104000.2,665.5,5.9,Baumgartner et al. (2014),,
2920.475,107074.8,104015.0,667.6,5.9,Capron et al. (2010; 2012),,
2921.395,107148.6,104088.8,645.0,5.9,Baumgartner et al. (2014),,
2921.575,107162.6,104102.9,635.2,5.9,Capron et al. (2010; 2012),,
2922.415,107226.6,104168.0,679.8,5.9,Baumgartner et al. (2014),,
2922.671,107244.7,104187.7,669.4,5.9,Capron et al. (2010; 2012),,
2923.445,107298.8,104246.8,601.3,5.9,Baumgartner et al. (2014),,
2923.770,107320.4,104271.5,593.9,5.9,Capron et al. (2010; 2012),,
2923.772,107320.6,104271.7,585.1,5.9,Capron et al. (2010; 2012),,
2924.645,107380.2,104338.0,625.1,5.9,Baumgartner et al. (2014),,
2924.876,107396.9,104355.6,684.8,5.9,Capron et al. (2010; 2012),,
2925.795,107477.5,104431.0,654.1,5.9,Baumgartner et al. (2014),,
2925.975,107496.7,104445.9,663.5,5.9,Capron et al. (2010; 2012),,
2926.885,107593.3,104526.8,648.7,5.9,Baumgartner et al. (2014),,
2926.935,107597.6,104531.2,654.6,5.9,Baumgartner et al. (2014),,
2927.070,107610.4,104543.0,662.4,5.9,Capron et al. (2010; 2012),,
2927.995,107689.1,104621.6,665.0,5.9,Baumgartner et al. (2014),,
2928.170,107702.4,104635.6,673.8,5.9,Capron et al. (2010; 2012),,
2929.085,107776.3,104708.6,650.6,5.9,Baumgartner et al. (2014),,
2929.275,107791.8,104723.5,654.8,5.9,Capron et al. (2010; 2012),,
2930.325,107875.5,104805.4,716.6,5.9,Baumgartner et al. (2014),,
2930.375,107879.8,104809.3,712.3,5.9,Capron et al. (2010; 2012),,
2930.745,107908.5,104838.1,671.9,5.9,Baumgartner et al. (2014),,
2930.925,107922.8,104852.2,690.3,5.9,Capron et al. (2010; 2012),,
2931.875,108000.1,104925.4,646.5,5.9,Baumgartner et al. (2014),,
2932.025,108012.8,104936.9,634.1,5.9,Capron et al. (2010; 2012),,
2932.895,108089.2,105003.9,645.2,5.9,Baumgartner et al. (2014),,
2932.945,108093.5,105007.8,634.9,5.9,Baumgartner et al. (2014),,
2933.075,108104.6,105017.9,648.8,5.9,Capron et al. (2010; 2012),,
2933.995,108183.7,105089.6,638.0,5.9,Baumgartner et al. (2014),,
2934.225,108203.9,105107.3,644.3,5.9,Capron et al. (2010; 2012),,
2935.145,108282.6,105178.0,663.2,5.9,Baumgartner et al. (2014),,
2935.195,108287.6,105181.8,667.0,5.9,Baumgartner et al. (2014),,
2935.325,108298.0,105191.7,666.7,5.9,Capron et al. (2010; 2012),,
2936.245,108378.6,105262.1,666.6,5.9,Baumgartner et al. (2014),,
2936.425,108394.0,105276.2,659.0,5.9,Capron et al. (2010; 2012),,
2937.395,108477.8,105351.8,658.3,5.9,Baumgartner et al. (2014),,
2937.525,108488.8,105362.0,658.5,5.9,Capron et al. (2010; 2012),,
2937.875,108520.1,105389.3,650.0,5.9,Baumgartner et al. (2014),,
2937.925,108524.8,105393.2,663.7,5.9,Baumgartner et al. (2014),,
2937.975,108528.4,105397.1,658.2,5.9,Baumgartner et al. (2014),,
2938.025,108533.0,105401.0,674.8,5.9,Baumgartner et al. (2014),,
2938.075,108537.7,105404.9,656.2,5.9,Baumgartner et al. (2014),,
2938.365,108565.0,105427.5,662.9,5.9,Baumgartner et al. (2014),,
2938.625,108587.3,105447.8,655.8,5.9,Capron et al. (2010; 2012),,
2939.545,108666.5,105518.4,662.2,5.9,Baumgartner et al. (2014),,
2940.645,108745.3,105600.1,671.6,5.9,Baumgartner et al. (2014),,
2940.825,108757.7,105613.2,677.1,5.9,Capron et al. (2010; 2012),,
2941.745,108815.9,105678.9,693.5,5.9,Baumgartner et al. (2014),,
2941.925,108826.7,105691.7,711.8,5.9,Capron et al. (2010; 2012),,
2942.460,108860.1,105732.4,695.7,5.9,Capron et al. (2010; 2012),,
2942.685,108874.3,105749.8,693.6,5.9,Baumgartner et al. (2014),,
2943.025,108896.2,105776.3,671.3,5.9,Capron et al. (2010; 2012),,
2943.076,108899.4,105781.0,677.8,5.9,Capron et al. (2010; 2012),,
2943.865,108960.8,105853.6,671.9,5.9,Baumgartner et al. (2014),,
2944.125,108986.1,105880.4,646.1,5.9,Capron et al. (2010; 2012),,
2944.965,109084.5,105977.0,546.8,5.9,Baumgartner et al. (2014),,
2945.225,109121.3,106010.0,531.2,5.9,Capron et al. (2010; 2012),,
2945.775,109201.2,106081.0,518.5,5.9,Capron et al. (2010; 2012),,
2946.090,109245.8,106121.6,501.7,5.9,Baumgartner et al. (2014),,
2946.325,109279.1,106151.9,497.7,5.9,Capron et al. (2010; 2012),,
2946.875,109358.0,106222.9,496.4,5.9,Capron et al. (2010; 2012),,
2947.245,109412.6,106270.9,481.4,5.9,Baumgartner et al. (2014),,
2947.425,109438.0,106294.3,473.0,5.9,Capron et al. (2010; 2012),,
2948.345,109568.7,106413.9,485.8,5.9,Baumgartner et al. (2014),,
2948.395,109576.3,106420.4,476.2,5.9,Baumgartner et al. (2014),,
2948.525,109595.2,106437.3,467.8,5.9,Capron et al. (2010; 2012),,
2949.445,109740.3,106557.7,490.0,5.9,Baumgartner et al. (2014),,
2949.625,109769.1,106581.5,484.4,5.9,Capron et al. (2010; 2012),,
2950.545,109914.8,106704.6,471.2,5.9,Baumgartner et al. (2014),,
2950.595,109923.0,106711.3,460.8,5.9,Baumgartner et al. (2014),,
2950.725,109944.0,106728.9,477.0,5.9,Capron et al. (2010; 2012),,
2951.650,110108.7,106856.4,492.5,5.9,Baumgartner et al. (2014),,
2951.825,110141.9,106880.7,502.3,5.9,Capron et al. (2010; 2012),,
2952.775,110314.7,107013.5,493.9,5.9,Baumgartner et al. (2014),,
2952.925,110341.1,107034.5,485.8,5.9,Capron et al. (2010; 2012),,
2953.845,110496.5,107160.8,490.1,5.9,Baumgartner et al. (2014),,
2954.025,110526.7,107185.5,473.5,5.9,Capron et al. (2010; 2012),,
2954.945,110678.4,107314.3,487.1,5.9,Baumgartner et al. (2014),,
2955.125,110710.4,107340.3,478.3,5.9,Capron et al. (2010; 2012),,
2956.010,110870.2,107469.5,489.9,5.9,Baumgartner et al. (2014),,
2956.225,110911.8,107501.1,488.2,5.9,Capron et al. (2010; 2012),,
2957.145,111086.8,107635.4,498.2,5.9,Baumgartner et al. (2014),,
2957.325,111119.2,107660.8,509.5,5.9,Capron et al. (2010; 2012),,
2958.285,111280.6,107791.1,525.4,5.9,Baumgartner et al. (2014),,
2958.425,111300.9,107808.3,507.1,5.9,Capron et al. (2010; 2012),,
2959.265,111404.3,107907.1,520.2,5.9,Baumgartner et al. (2014),,
2959.525,111431.0,107934.7,523.0,5.9,Capron et al. (2010; 2012),,
2960.315,111507.1,108016.2,546.0,5.9,Baumgartner et al. (2014),,
2960.365,111511.9,108021.1,548.1,5.9,Baumgartner et al. (2014),,
2960.625,111537.1,108046.9,545.2,5.9,Capron et al. (2010; 2012),,
2961.545,111629.4,108142.3,554.4,5.9,Baumgartner et al. (2014),,
2961.725,111648.3,108161.6,566.7,5.9,Capron et al. (2010; 2012),,
2962.276,111716.3,108223.0,538.2,5.9,Capron et al. (2010; 2012),,
2962.645,111764.0,108265.8,529.7,5.9,Baumgartner et al. (2014),,
2962.825,111787.3,108286.7,519.6,5.9,Capron et al. (2010; 2012),,
2963.374,111862.2,108351.1,535.1,5.9,Capron et al. (2010; 2012),,
2963.745,111911.7,108394.9,507.9,5.9,Baumgartner et al. (2014),,
2963.795,111918.2,108400.8,498.9,5.9,Baumgartner et al. (2014),,
2963.925,111936.2,108416.2,528.2,5.9,Capron et al. (2010; 2012),,
2964.895,112064.3,108527.9,512.6,5.9,Baumgartner et al. (2014),,
2965.025,112080.3,108542.7,503.0,5.9,Capron et al. (2010; 2012),,
2965.075,112086.6,108548.2,516.2,5.9,Baumgartner et al. (2014),,
2965.125,112091.6,108553.6,522.8,5.9,Baumgartner et al. (2014),,
2965.175,112097.7,108559.1,519.7,5.9,Baumgartner et al. (2014),,
2965.225,112103.8,108564.5,523.5,5.9,Baumgartner et al. (2014),,
2965.275,112108.9,108570.0,514.3,5.9,Baumgartner et al. (2014),,
2965.945,112183.8,108643.0,524.8,5.9,Baumgartner et al. (2014),,
2966.125,112203.4,108662.5,515.4,5.9,Capron et al. (2010; 2012),,
2967.045,112300.2,108761.8,528.4,5.9,Baumgartner et al. (2014),,
2967.225,112319.6,108781.1,515.9,5.9,Capron et al. (2010; 2012),,
2968.145,112430.6,108879.7,521.0,5.9,Baumgartner et al. (2014),,
2968.325,112452.6,108899.1,520.9,5.9,Capron et al. (2010; 2012),,
2969.225,112560.9,108995.4,524.9,5.9,Baumgartner et al. (2014),,
2969.275,112566.8,109000.6,514.9,5.9,Baumgartner et al. (2014),,
2969.425,112584.6,109016.2,511.0,5.9,Capron et al. (2010; 2012),,
2970.345,112680.6,109110.5,522.3,5.9,Baumgartner et al. (2014),,
2970.525,112698.6,109128.5,521.3,5.9,Capron et al. (2010; 2012),,
2971.445,112791.6,109219.6,547.1,5.9,Baumgartner et al. (2014),,
2971.625,112809.6,109237.3,545.4,5.9,Capron et al. (2010; 2012),,
2972.545,112901.4,109326.9,552.3,5.9,Baumgartner et al. (2014),,
2972.725,112919.7,109344.3,549.8,5.9,Capron et al. (2010; 2012),,
2973.645,113013.4,109434.2,535.7,5.9,Baumgartner et al. (2014),,
2973.695,113017.9,109439.1,530.6,5.9,Baumgartner et al. (2014),,
2973.825,113031.7,109451.9,545.5,5.9,Capron et al. (2010; 2012),,
2974.785,113128.0,109544.4,536.3,5.9,Baumgartner et al. (2014),,
2974.955,113144.5,109560.7,533.8,5.9,Capron et al. (2010; 2012),,
2975.845,113228.6,109645.3,532.3,5.9,Baumgartner et al. (2014),,
2976.024,113245.6,109662.2,536.4,5.9,Capron et al. (2010; 2012),,
2976.965,113330.2,109749.8,551.3,5.9,Baumgartner et al. (2014),,
2977.125,113343.7,109764.5,547.0,5.9,Capron et al. (2010; 2012),,
2978.080,113428.8,109852.4,541.1,5.9,Baumgartner et al. (2014),,
2978.225,113441.8,109865.9,528.4,5.9,Capron et al. (2010; 2012),,
2978.770,113491.3,109916.6,567.8,5.9,Capron et al. (2010; 2012),,
2979.145,113525.7,109951.8,547.3,5.9,Baumgartner et al. (2014),,
2979.325,113541.8,109968.9,547.2,5.9,Capron et al. (2010; 2012),,
2980.205,113623.7,110052.3,553.1,5.9,Baumgartner et al. (2014),,
2980.420,113644.3,110072.5,546.7,5.9,Capron et al. (2010; 2012),,
2980.475,113649.3,110077.7,547.5,5.9,Baumgartner et al. (2014),,
2980.525,113654.9,110082.4,552.3,5.9,Baumgartner et al. (2014),,
2980.575,113659.6,110087.1,545.4,5.9,Baumgartner et al. (2014),,
2980.625,113664.3,110091.8,543.9,5.9,Baumgartner et al. (2014),,
2980.675,113668.8,110096.5,554.4,5.9,Baumgartner et al. (2014),,
2981.385,113734.4,110162.8,546.8,5.9,Baumgartner et al. (2014),,
2981.420,113737.7,110166.1,538.3,5.9,Capron et al. (2010; 2012),,
2982.445,113826.3,110261.4,555.4,5.9,Baumgartner et al. (2014),,
2982.625,113841.6,110278.1,553.4,5.9,Capron et al. (2010; 2012),,
2983.575,113924.1,110365.9,552.6,5.9,Baumgartner et al. (2014),,
2983.625,113928.6,110370.5,535.4,5.9,Baumgartner et al. (2014),,
2983.675,113933.2,110375.1,530.8,5.9,Capron et al. (2010; 2012),,
2984.635,114019.1,110465.3,581.1,5.9,Baumgartner et al. (2014),,
2984.685,114023.7,110470.1,575.8,5.9,Baumgartner et al. (2014),,
2984.823,114036.5,110483.2,572.3,5.9,Capron et al. (2010; 2012),,
2985.795,114129.9,110578.7,532.9,5.9,Baumgartner et al. (2014),,
2985.925,114141.7,110591.6,533.3,5.9,Capron et al. (2010; 2012),,
2986.825,114231.0,110679.9,537.3,5.9,Baumgartner et al. (2014),,
2987.025,114249.8,110699.4,526.4,5.9,Capron et al. (2010; 2012),,
2987.925,114334.6,110785.8,554.6,5.9,Baumgartner et al. (2014),,
2988.125,114352.7,110805.0,538.9,5.9,Capron et al. (2010; 2012),,
2989.225,114450.7,110910.4,542.5,5.9,Capron et al. (2010; 2012),,
2990.145,114534.4,110997.8,549.5,5.9,Baumgartner et al. (2014),,
2990.324,114549.6,111014.8,526.6,5.9,Capron et al. (2010; 2012),,
2991.245,114630.4,111102.5,540.7,5.9,Baumgartner et al. (2014),,
2991.425,114645.7,111119.8,552.1,5.9,Capron et al. (2010; 2012),,
2992.345,114727.4,111208.5,553.4,5.9,Baumgartner et al. (2014),,
2992.525,114743.7,111225.9,555.5,5.9,Capron et al. (2010; 2012),,
2993.445,114826.4,111315.2,541.9,5.9,Baumgartner et al. (2014),,
2993.625,114841.7,111332.6,564.4,5.9,Capron et al. (2010; 2012),,
2994.545,114922.4,111421.3,545.3,5.9,Baumgartner et al. (2014),,
2994.595,114926.9,111426.1,522.4,5.9,Baumgartner et al. (2014),,
2994.745,114940.6,111440.5,531.4,5.9,Capron et al. (2010; 2012),,
2995.260,114987.3,111490.2,554.0,5.9,Capron et al. (2010; 2012),,
2995.645,115021.4,111527.6,542.8,5.9,Baumgartner et al. (2014),,
2995.825,115037.7,111545.0,543.1,5.9,Capron et al. (2010; 2012),,
2996.375,115086.8,111598.4,563.6,5.9,Capron et al. (2010; 2012),,
2996.795,115124.2,111639.1,542.8,5.9,Baumgartner et al. (2014),,
2996.925,115135.8,111651.7,550.2,5.9,Capron et al. (2010; 2012),,
2997.475,115186.7,111704.6,531.2,5.9,Capron et al. (2010; 2012),,
2997.895,115225.9,111744.9,540.1,5.9,Baumgartner et al. (2014),,
2998.025,115237.7,111757.4,518.1,5.9,Capron et al. (2010; 2012),,
2998.945,115323.0,111846.7,547.4,5.9,Baumgartner et al. (2014),,
2999.125,115340.7,111864.1,522.9,5.9,Capron et al. (2010; 2012),,
3000.055,115426.6,111954.2,521.9,5.9,Baumgartner et al. (2014),,
3000.225,115441.8,111970.4,517.4,5.9,Capron et al. (2010; 2012),,
3000.760,115494.3,112021.2,510.6,5.9,Capron et al. (2010; 2012),,
3000.875,115504.6,112032.1,531.2,5.9,Baumgartner et al. (2014),,
3000.925,115508.9,112036.9,512.3,5.9,Baumgartner et al. (2014),,
3001.215,115536.2,112064.9,531.4,5.9,Capron et al. (2010; 2012),,
3001.300,115543.6,112073.1,534.1,5.9,Capron et al. (2010; 2012),,
3003.100,115719.6,112247.7,532.1,5.9,Capron et al. (2010; 2012),,
3003.195,115728.8,112256.9,506.2,5.9,Baumgartner et al. (2014),,
3003.245,115733.6,112261.8,504.2,5.9,Baumgartner et al. (2014),,
3003.630,115771.3,112299.1,514.3,5.9,Capron et al. (2010; 2012),,
3004.180,115824.1,112352.5,517.9,5.9,Capron et al. (2010; 2012),,
3004.255,115830.8,112359.7,524.1,5.9,Baumgartner et al. (2014),,
3004.730,115874.6,112405.8,517.3,5.9,Capron et al. (2010; 2012),,
3005.305,115926.3,112461.3,522.2,5.9,Baumgartner et al. (2014),,
3005.620,115954.1,112491.5,525.9,5.9,Capron et al. (2010; 2012),,
3005.776,115966.9,112506.5,532.6,5.9,Capron et al. (2010; 2012),,
3006.370,116017.7,112565.4,521.9,5.9,Capron et al. (2010; 2012),,
3006.900,116066.4,112618.9,536.6,5.9,Capron et al. (2010; 2012),,
3007.325,116109.8,112664.4,528.6,5.9,Baumgartner et al. (2014),,
3007.350,116112.6,112667.2,562.3,5.9,Capron et al. (2010; 2012),,
3007.880,116167.6,112724.9,530.7,5.9,Capron et al. (2010; 2012),,
3007.950,116175.0,112732.6,528.1,5.9,Capron et al. (2010; 2012),,
3008.020,116182.5,112740.3,504.1,5.9,Capron et al. (2010; 2012),,
3008.145,116196.9,112754.4,536.2,5.9,Baumgartner et al. (2014),,
3008.550,116242.4,112800.2,503.6,5.9,Capron et al. (2010; 2012),,
3008.600,116247.9,112805.8,535.0,5.9,Capron et al. (2010; 2012),,
3009.100,116304.3,112862.7,507.2,5.9,Capron et al. (2010; 2012),,
3009.150,116309.7,112868.6,502.0,5.9,Capron et al. (2010; 2012),,
3009.285,116324.2,112884.3,548.0,5.9,Baumgartner et al. (2014),,
3010.580,116466.1,113035.3,510.2,5.9,Capron et al. (2010; 2012),,
3010.725,116482.6,113052.1,483.9,5.9,Baumgartner et al. (2014),,
3011.772,116596.0,113174.3,505.8,5.9,Capron et al. (2010; 2012),,
3011.950,116614.6,113195.2,524.5,5.9,Baumgartner et al. (2014),,
3012.280,116650.8,113234.0,505.0,5.9,Capron et al. (2010; 2012),,
3012.350,116658.0,113242.3,501.6,5.9,Capron et al. (2010; 2012),,
3012.950,116725.1,113313.1,530.8,5.9,Capron et al. (2010; 2012),,
3013.000,116730.2,113319.0,520.7,5.9,Capron et al. (2010; 2012),,
3013.095,116739.9,113330.1,497.5,5.9,Baumgartner et al. (2014),,
3013.145,116745.9,113336.0,477.1,5.9,Baumgartner et al. (2014),,
3013.880,116825.3,113422.0,502.4,5.9,Capron et al. (2010; 2012),,
3013.950,116833.7,113430.2,493.2,5.9,Capron et al. (2010; 2012),,
3014.050,116844.2,113441.8,498.0,5.9,Capron et al. (2010; 2012),,
3014.100,116849.3,113447.6,511.9,5.9,Capron et al. (2010; 2012),,
3014.200,116859.7,113459.2,512.8,5.9,Baumgartner et al. (2014),,
3014.550,116896.0,113499.8,494.2,5.9,Capron et al. (2010; 2012),,
3015.215,116962.9,113576.5,490.8,5.9,Capron et al. (2010; 2012),,
3015.285,116970.2,113584.5,488.9,5.9,Capron et al. (2010; 2012),,
3015.315,116973.3,113587.9,481.0,5.9,Baumgartner et al. (2014),,
3015.365,116978.5,113593.6,473.8,5.9,Baumgartner et al. (2014),,
3015.650,117007.0,113626.1,515.9,5.9,Capron et al. (2010; 2012),,
3016.225,117065.6,113691.9,508.8,5.9,Baumgartner et al. (2014),,
3017.275,117169.4,113812.4,507.9,5.9,Capron et al. (2010; 2012),,
3017.350,117176.3,113820.9,493.7,5.9,Capron et al. (2010; 2012),,
3018.375,117272.4,113937.4,504.8,5.9,Baumgartner et al. (2014),,
3018.460,117280.2,113947.0,491.8,5.9,Capron et al. (2010; 2012),,
3019.025,117334.5,114010.8,511.4,5.9,Baumgartner et al. (2014),,
3019.450,117373.0,114058.9,503.9,5.9,Capron et al. (2010; 2012),,
3020.650,117484.1,114195.1,508.4,5.9,Capron et al. (2010; 2012),,
3020.725,117490.7,114203.7,490.4,5.9,Baumgartner et al. (2014),,
3021.725,117585.3,114317.7,499.5,5.9,Baumgartner et al. (2014),,
3022.775,117679.5,114435.8,512.6,5.9,Capron et al. (2010; 2012),,
3022.850,117686.0,114444.2,499.4,5.9,Capron et al. (2010; 2012),,
3022.925,117692.3,114452.6,517.7,5.9,Baumgartner et al. (2014),,
3022.975,117696.5,114458.2,530.0,5.9,Baumgartner et al. (2014),,
3023.975,117781.6,114570.2,504.3,5.9,Baumgartner et al. (2014),,
3024.400,117817.2,114617.8,498.3,5.9,Capron et al. (2010; 2012),,
3025.125,117879.1,114699.0,510.9,5.9,Baumgartner et al. (2014),,
3027.725,118120.6,114986.0,513.4,5.9,Baumgartner et al. (2014),,
3028.800,118225.0,115100.8,511.7,5.9,Capron et al. (2010; 2012),,
3030.000,118348.8,115228.0,498.2,5.9,Capron et al. (2010; 2012),,
3030.075,118356.3,115236.0,493.7,5.9,Baumgartner et al. (2014),,
3031.650,118526.7,115403.6,519.9,5.9,Capron et al. (2010; 2012),,
3032.725,118649.6,115520.0,536.4,5.9,Baumgartner et al. (2014),,
3032.775,118655.9,115525.5,527.7,5.9,Baumgartner et al. (2014),,
3033.275,118717.4,115579.7,514.3,5.9,Capron et al. (2010; 2012),,
3034.300,118848.3,115690.4,544.9,5.9,Capron et al. (2010; 2012),,
3035.475,118991.3,115815.9,543.4,5.9,Baumgartner et al. (2014),,
3035.525,118996.9,115821.1,541.0,5.9,Baumgartner et al. (2014),,
3036.050,119054.7,115876.2,511.5,5.9,Capron et al. (2010; 2012),,
3038.225,119286.3,116100.4,541.7,5.9,Baumgartner et al. (2014),,
3039.275,119395.8,116209.1,547.8,5.9,Capron et al. (2010; 2012),,
3040.450,119514.3,116328.0,543.9,5.9,Capron et al. (2010; 2012),,
3040.975,119565.2,116380.5,574.7,5.9,Baumgartner et al. (2014),,
3041.025,119569.4,116385.5,532.3,5.9,Baumgartner et al. (2014),,
3041.970,119660.5,116479.0,593.9,5.9,Capron et al. (2010; 2012),,
3042.650,119725.0,116545.1,626.9,5.9,Capron et al. (2010; 2012),,
3043.725,119824.0,116647.9,584.9,5.9,Baumgartner et al. (2014),,
3044.775,119916.0,116745.3,586.4,5.9,Capron et al. (2010; 2012),,
3044.850,119922.9,116752.2,602.9,5.9,Capron et al. (2010; 2012),,
3045.950,120013.7,116849.6,607.3,5.9,Capron et al. (2010; 2012),,
3046.525,120060.4,116899.7,633.6,5.9,Baumgartner et al. (2014),,
3047.050,120102.9,116945.3,607.1,5.9,Capron et al. (2010; 2012),,
3049.225,120273.9,117129.7,610.0,5.9,Baumgartner et al. (2014),,
3050.263,120355.2,117215.3,618.7,5.9,Capron et al. (2010; 2012),,
3052.000,120486.9,117356.0,634.5,5.9,Capron et al. (2010; 2012),,
3052.475,120524.1,117394.5,649.6,5.9,Baumgartner et al. (2014),,
3052.550,120529.6,117400.6,652.4,5.9,Capron et al. (2010; 2012),,
3053.650,120610.6,117488.4,653.9,5.9,Capron et al. (2010; 2012),,
3054.725,120689.8,117573.3,651.9,5.9,Baumgartner et al. (2014),,
3055.735,120764.3,117653.1,650.4,5.9,Capron et al. (2010; 2012),,
3056.300,120806.4,117697.4,640.5,5.9,Capron et al. (2010; 2012),,
3056.950,120854.6,117748.1,665.6,5.9,Capron et al. (2010; 2012),,
3057.475,120892.8,117789.1,626.7,5.9,Baumgartner et al. (2014),,
3058.500,120968.5,117868.5,625.9,5.9,Capron et al. (2010; 2012),,
3059.150,121017.5,117918.6,665.2,5.9,Capron et al. (2010; 2012),,
3060.225,121094.8,118000.9,652.2,5.9,Baumgartner et al. (2014),,
3062.450,121253.4,118167.3,699.5,5.9,Capron et al. (2010; 2012),,
3062.975,121289.8,118206.2,676.1,5.9,Baumgartner et al. (2014),,
3064.650,121407.5,118328.5,721.3,5.9,Capron et al. (2010; 2012),,
3066.225,121517.3,118442.0,706.5,5.9,Baumgartner et al. (2014),,
3066.775,121555.3,118481.0,719.4,5.9,Capron et al. (2010; 2012),,
3066.850,121559.3,118486.4,696.1,5.9,Capron et al. (2010; 2012),,
3067.950,121634.5,118564.5,720.0,5.9,Capron et al. (2010; 2012),,
3068.475,121669.7,118601.7,671.9,5.9,Baumgartner et al. (2014),,
3069.050,121708.4,118642.5,752.5,5.9,Capron et al. (2010; 2012),,
3070.150,121784.3,118719.7,731.9,5.9,Capron et al. (2010; 2012),,
3071.225,121856.7,118795.8,799.4,5.9,Baumgartner et al. (2014),,
3072.193,121922.8,118863.5,714.7,5.9,Capron et al. (2010; 2012),,
3072.350,121933.3,118874.5,736.4,5.9,Capron et al. (2010; 2012),,
3073.975,122042.7,118988.3,699.3,5.9,Baumgartner et al. (2014),,
3075.000,122111.7,119059.0,715.1,5.9,Capron et al. (2010; 2012),,
3076.725,122230.7,119178.8,678.5,5.9,Baumgartner et al. (2014),,
3077.779,122302.6,119251.0,706.7,5.9,Capron et al. (2010; 2012),,
3077.860,122308.3,119256.5,721.1,5.9,Capron et al. (2010; 2012),,
3079.475,122420.7,119370.3,711.4,5.9,Baumgartner et al. (2014),,
3080.050,122461.5,119410.5,730.0,5.9,Capron et al. (2010; 2012),,
3081.150,122538.6,119486.5,737.4,5.9,Capron et al. (2010; 2012),,
3082.225,122613.7,             NaN,757.7,5.9,Baumgartner et al. (2014),,
3083.260,122688.1,             NaN,740.6,5.9,Capron et al. (2010; 2012),,
3083.350,122695.5,             NaN,759.3,5.9,Capron et al. (2010; 2012),,
